icd_code,ais_code,prob
D969.71,110602,8.80562e-06
D969.72,10002,0.00139021
D969.8,251000,2.27115e-05
D970.81,441430,0.000229829
D971.3,710600,2.54507e-05
D972.2,316002,0.000167582
D972.5,251200,5.79766e-05
D972.6,40099,0.0133402
D973.0,544299,0.000417003
D973.8,161000,8.2423e-06
D974.4,710600,2.53939e-05
D974.5,340204,0.00219534
D976.0,711000,0.000646185
D977.0,410602,0.000161718
D977.8,770099,0.00280625
D977.9,210099,0.000882756
D980.0,521499,0.000745
D980.8,510202,8.28885e-05
D980.9,210099,0.000882804
D982.0,878153,0.00176397
D982.8,320604,0.00183919
D983.1,419200,0.000363583
D983.2,440807,0.0435096
D983.9,544414,0.0233852
D984.0,816023,0.00113131
D985.4,811003,0.000245941
D986,442699,0.0221166
D987.0,40099,0.0133408
D987.1,419202,0.000522497
D987.5,912030,0.000100177
D987.6,251804,0.00104319
D987.8,40099,0.0133419
D987.9,419202,0.0546937
D988.2,853361,6.17631e-05
D988.8,140675,0.000163872
D989.0,912007,9.5531e-05
D989.2,441499,0.000841771
D989.5,816026,0.016826
D989.6,710602,2.13689e-05
D989.7,912030,0.000100094
D989.89,912000,7.213e-05
D989.9,40099,0.106735
D990,140652,2.22479e-05
D991.0,915006,0.0160671
D991.1,915002,0.280218
D991.2,915002,0.199855
D991.3,915000,0.158824
D991.4,40099,0.0133405
D991.6,10002,0.380764
D991.9,10002,0.00139061
D992.0,912002,0.000136039
D992.5,752111,0.000710556
D993.2,650632,3.64526e-05
D993.3,721299,0.00224163
D994,540699,0.000553058
D994.0,80004,0.0105653
D994.1,60000,0.221049
D994.2,912006,1.80242e-05
D994.7,20000,0.251324
D994.8,80000,0.298393
D994.9,419201,0.00138325
D995.0,543024,0.00274819
D995.1,721204,0.00163432
D995.20,540299,0.00117104
D995.22,854455,3.36097e-05
D995.29,816020,0.00200738
D995.3,730099,0.000535491
D995.81,542620,0.00683449
D995.82,854000,4.6181e-05
D995.83,545499,0.0159373
D995.85,110099,0.000343187
D995.86,640228,0.000251248
D995.89,771010,0.000205137
D995.90,240212,0.00846299
D995.91,630262,0.0149374
D995.92,640648,0.0252341
D995.93,650609,0.00985699
D995.94,241006,0.00349191
D996,873020,0.000216112
D996.00,650616,4.1708e-05
D996.01,140655,8.08729e-05
D996.02,110600,1.42457e-05
D996.04,650226,0.000122946
D996.09,140446,0.0003645
D996.1,140618,0.00369778
D996.2,122202,0.000992104
D996.31,440299,0.0098373
D996.32,640604,0.000278452
D996.39,420202,0.000487341
D996.40,914000,0.00191458
D996.41,771010,0.000381497
D996.42,873099,0.00332708
D996.43,240216,0.000781757
D996.44,877720,0.00458325
D996.45,853271,4.40633e-05
D996.47,857301,0.000398231
D996.49,320410,0.0190101
D996.51,241200,0.000116822
D996.52,830399,0.00320028
D996.54,510804,0.00228215
D996.55,240603,0.00158821
D996.59,877734,0.00547526
D996.60,912008,8.20076e-05
D996.61,140648,0.000178398
D996.62,650626,0.000940658
D996.63,250610,0.000132669
D996.64,421002,0.0132133
D996.66,853000,0.00011486
D996.67,130606,0.00357758
D996.69,821202,0.00197251
D996.70,854454,0.000311291
D996.72,650616,8.28227e-05
D996.73,752171,0.0023535
D996.74,650410,0.00519213
D996.75,10006,0.00427563
D996.76,720299,0.00159339
D996.77,853351,5.98525e-05
D996.78,771099,0.000908864
D996.79,912020,0.00278094
D996.81,243400,0.000556508
D996.82,750621,0.000118485
D996.83,140693,1.58015e-05
D996.84,140606,0.00012878
D996.85,640604,0.000278673
D996.86,140606,0.000129204
D996.88,140654,7.78637e-05
D996.92,711000,0.00128976
D996.93,711005,0.000481234
D996.94,730604,0.000657528
D997.00,740200,6.34377e-05
D997.01,60006,0.00532555
D997.02,122204,0.0133761
D997.09,440299,0.0098373
D997.1,441089,0.0120115
D997.2,543224,0.00290072
D997.31,640648,0.0252339
D997.32,545220,0.008102
D997.39,640260,0.0117067
D997.49,440102,0.0136507
D997.5,140618,0.00369779
D997.61,752472,0.00166626
D997.62,830306,0.00976611
D997.69,853361,6.14971e-05
D997.79,140402,0.000607022
D997.91,440104,0.0101767
D997.99,543620,0.000935982
D998.00,878163,0.0067304
D998.01,12002,0.0023319
D998.02,140655,8.12527e-05
D998.09,912020,0.00278046
D998.11,856272,0.00462908
D998.12,320213,0.00773199
D998.13,440299,0.00983669
D998.2,750962,0.00702569
D998.30,442402,0.0102013
D998.31,856272,0.00462839
D998.32,640244,0.00730975
D998.33,440199,0.00804806
D998.4,543024,0.00274815
D998.51,541622,0.000392577
D998.59,440102,0.013648
D998.6,541023,0.00220038
D998.81,640204,0.000154697
D998.83,520299,0.0018565
D998.89,440104,0.0101766
D998.9,853221,2.01664e-05
D999.2,240812,0.00493335
D999.31,820299,0.000487309
D999.32,121402,0.00491495
D999.33,541028,0.00154465
D999.39,441002,0.000209883
D999.41,853221,2.29067e-05
D999.51,853221,2.27226e-05
D999.80,544226,8.11273e-05
D999.88,140656,2.13087e-05
D999.89,878163,0.00673038
D999.9,542699,0.00816161
